Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
ChEA_2022,JUND 26020271 ChIP-Seq SMOOTH MUSCLE Human,68/1573,0.0017208474658854,0.0059317691450798,0,0,1.5081420141815838,9.599231013855048,TES;BTG1;CITED2;HEXB;PYGL;CLU;AFF1;AKAP13;TUBA1A;COTL1;SH3BGRL3;OSTF1;CTBS;TMSB10;GPSM3;IL13RA1;PAQR8;MYLIP;SERPINB1;KSR1;FNBP1;ANXA3;IFNGR1;LMO4;PPP2R5A;ETV1;PJA2;TNFRSF1A;RUNX1;DOK1;ZEB2;BIN3;RAB31;ALS2;NINJ2;MYADM;HCLS1;DOCK2;TRIM56;SDCCAG8;PLEC;CFD;PXK;SELPLG;SLC35D1;ABHD2;UBR2;PLD1;STK4;CBL;TANK;ARHGAP12;STK38L;CD58;ATG7;PLTP;S100A11;MPP1;GSN;PLEKHA2;RAB27A;PNRC1;KLF6;TAOK3;DMXL1;ID1;BHLHE40;VIM
ChEA_2022,SRY 25088423 ChIP-ChIP EMBRYONIC GONADS Mouse,104/2614,0.0018057863832211,0.0061746958961287,0,0,1.3993179282868526,8.83915427506911,CERK;LST1;GDE1;ICAM4;NR3C1;CLU;TM7SF2;CDC14B;LAMP2;AP1S2;PIM1;TNFSF10;SIRPA;SLC16A3;PAQR8;PRKCB;IGFBP4;FST;ACTN1;CYBA;DGKZ;CLIP1;ACAP1;RAB31;DOK3;PSME1;PRTN3;SLC27A2;CFD;SLC35D1;HVCN1;ITPR2;BAZ2B;SDSL;RASGRP2;CORO1A;NPAS1;ZFP36L2;CNN2;TRPM4;ANKRD28;ZBTB16;IDH2;NFATC2;MSN;SSH2;ARHGAP25;FES;DAZAP2;BTG2;SLC44A1;ARPC1B;ATP2A3;PYGL;LITAF;RNPEP;SH3BGRL3;DENND2D;TSC22D4;KLF13;ANXA4;TSC22D3;RHOG;WIPI1;TYK2;ZDHHC14;TAPBP;MRAS;RILPL2;TNNT1;IRF1;LTB;PPARA;SGK1;GPRC5C;SDCCAG8;PLEC;CEBPA;CEBPE;ZBTB48;GLRX;ASCL2;USP18;RAB20;OS9;CREG1;SUSD3;PDLIM4;CYTH1;GSN;MAP3K1;IL10RB;PDE6G;ATP2B4;HIPK1;DEF6;TMEM154;CCS;LRG1;XK;ASB8;YPEL1;PLP2;YPEL3
ChEA_2022,EOMES 20176728 ChIP-ChIP TSCs Mouse,56/1243,0.0018078320872355,0.0061746958961287,0,0,1.5676273990124154,9.900549760079365,TES;CITED2;SLC40A1;SNX10;F11R;LITAF;RNPEP;PIM1;LGALS8;PCMTD1;MYLIP;ACTR2;CD52;WSB1;FNBP1;PLAUR;ARNT;WIPI1;VAV1;RUNX1;DOK2;MRAS;RAB31;PACS1;GPD2;IRF1;TXNIP;L2HGDH;NOTCH2;SLC26A2;ABHD2;UBR2;IQGAP1;STK4;ARHGAP12;MGAT5;CD55;TRPM4;MAP3K1;RNF24;PLEKHA2;STARD10;ATP2B4;HPS3;HIPK1;CLK4;TM9SF2;GALNS;SPSB2;KLF6;FMNL1;RNF149;MGAT4A;ASB8;ID1;PLP2
ChEA_2022,STAT5A 24692510 ChIP-Seq Epithelium Mouse Mammary,82/1977,0.0018892663905242,0.0064235057277825,0,0,1.4507647671327046,9.098567971779987,BTG1;WIPF1;FAM89A;GMFG;ARPC1B;JMJD1C;ARID4A;SNX10;PTPRJ;PYGL;IKZF1;IKZF2;LITAF;SAT1;CLU;AFF1;PYCARD;RASSF5;RPS6KA1;EFHD2;LGALS8;CYTIP;TGIF1;TSC22D4;KLF13;DST;IGFBP4;LMO4;ARID5A;RUNX1;ETV6;IRF1;IRF2;NUMB;MYADM;PRTN3;LCP1;ARHGEF2;TKT;GPRC5C;VGLL4;PLEC;STXBP3;PON2;ITPR1;HTT;ABRACL;BAZ2B;PIK3R1;PLD1;CBL;SAMHD1;TANK;ZFP36L2;PTK2B;NCKAP1L;RNF130;METTL9;CYTH1;TFAP2A;RABGAP1L;GABBR1;GSN;IL10RB;TNK2;CARD6;IRF2BP2;APOBR;LNPEP;MAPK14;PNRC1;CPPED1;EHD1;KLF6;XK;RNF149;FES;MGAT4A;LPCAT2;P4HB;NUCB2;MSRB1
ChEA_2022,TFAP2A 35110662 ChIP-Seq HEPM Human Embryo,52/1144,0.0021758501074402,0.0073644157482594,0,0,1.5790200138026225,9.679922977653623,SWSAP1;ITGB2;RASSF3;CPT2;DPYSL2;EFHD2;COTL1;PAQR8;TGIF1;MYLIP;ACTR2;KLF13;SLC2A11;DST;ACTN1;FNDC3B;PIAS1;TNFRSF1A;RUNX1;ETV6;DOK1;ZEB2;CLIP1;IRF1;NINJ1;SGK3;SGK1;SOS2;VGLL4;TRIM56;SLC26A2;SLC35D1;ITPR2;UBR2;ZSWIM8;CD59;S100A11;CD55;GSN;DENND4A;TCAIM;SSH2;PNRC1;EHD1;SPSB2;MAPK11;BHLHE40;ID3;GPR107;PYROXD2;GALM;EVI2B
ChEA_2022,SOX11 23321250 ChIP-ChIP Z138-A519-JVM2 Human,38/773,0.0023083059742214,0.007777535444674,0,0,1.7045696016922671,10.34885348037812,ARHGAP9;BTG2;TNFAIP8;BRI3;ITGB2;UBR2;PSEN1;F11R;SDSL;RCSD1;PLD1;LITAF;RASGRP4;RASSF2;DPYSL2;RNPEP;RPS6KA1;CD37;GPSM3;EDEM3;SORT1;PLAUR;ATP2B4;IRF2BP2;HIPK1;UNC13D;EHD1;DOK2;ID1;IRF2;PLEKHO1;TCTA;ARHGEF2;CD302;CD46;NFKBIE;SLC27A2;DSC2
ChEA_2022,JUN 27471255 ChIP-Seq Chondrocytes Mouse Rib,154/4145,0.0023607191148281,0.0078677056225419,0,0,1.3209554831704668,7.990180991713846,IFITM2;FAM13B;FAM89A;ROGDI;GDE1;SAT1;GALNT10;TM7SF2;CDC14B;MILR1;LACTB;DOCK11;RPS6KA5;RASSF3;FCGRT;RASSF5;LAMP2;RPS6KA1;AP1S2;COTL1;TMSB10;IL13RA1;SLC12A9;MYLIP;MBNL1;FNBP1;ACSL1;LMO4;RALGAPA2;CYBA;UNC13D;TMEM131;RUNX1;DOK1;BIN3;PPP1R3E;GPD2;ORAI2;PSME1;MYADM;TXNIP;SLC26A2;PXK;SLC35D1;ITPR1;TRANK1;ITPR2;PSEN1;IQGAP2;PLD1;ARHGAP12;TMEM243;BCL2L11;PPCS;VPS8;ATG7;ZFHX3;ZBTB16;CEP350;ERLIN1;FAM229A;MSN;KLHL24;SSH2;CLK4;UBE2W;CCPG1;CPD;ID1;GPR107;CORO7;DAZAP2;TNFAIP8;BTG1;PLEK;PTPRJ;SCPEP1;AKAP13;TUBA1A;TMSB4X;RNPEP;TMEM107;EFHD2;MFSD1;SH3BGRL3;RAB8B;TGIF1;TSC22D4;WDR37;KLF13;DST;APAF1;KSR1;TSC22D3;WIPI1;COMMD6;ZDHHC14;ETV6;RBL2;ZEB2;PACS1;DDAH2;ELF4;CAT;NUMB;PLIN3;SGK3;L2HGDH;ARHGEF2;PPARA;GPRC5C;VGLL4;PLEC;RGS19;PON2;ZBTB48;HTT;HSD17B4;SAMHD1;TANK;TOB1;USP18;TMEM164;FAM117A;RAB20;ZDHHC19;UGP2;RPS6KC1;CREG1;ZSWIM8;SHOC2;METTL9;MPP1;GIT2;GSN;RNF24;SORT1;MBOAT7;ATP2B4;TCAIM;MAPK14;SLC8B1;CPPED1;TMEM154;GALNS;CCS;TTLL3;RNF149;MGAT4A;ASB8;ERCC5;PLP2;YPEL5;NUCB2
ChEA_2022,UBF1/2 26484160 Chip-Seq HMEC-DERIVED Human,70/1650,0.0023640572678781,0.0078677056225419,0,0,1.4781207035509412,8.938751600858735,ARHGAP9;DENND1B;IFITM2;PIK3CD;PTPRJ;F11R;MRC2;SCPEP1;CPT2;RASSF5;RPS6KA1;TMEM107;EFHD2;ARL6IP5;SH3BGRL3;ZNF688;TNFAIP8L2;SLC16A3;TMSB10;TSC22D4;ZNF362;WSB1;WDR37;LMO4;PLAUR;WIPI1;PGD;DGKZ;MMP15;DNAJC4;PLEKHO1;ARHGEF2;CD46;GPRC5C;TRIM56;NOTCH2;SLC35D1;STXBP3;PPM1N;ZBTB48;ITPR2;ADD3;SAMHD1;TOB1;HMGCL;UGP2;PPCS;CD59;CD58;PLTP;S100A11;EDEM3;TFAP2A;PLEKHA2;TNK2;ATP2B4;IRF2BP2;SSH2;EHD1;SPSB2;TAOK3;TTLL3;RNF149;FES;ID1;ID3;ERCC5;COL9A2;VIM;LRP10
ChEA_2022,PU.1 20513432 ChIP-Seq MACROPHAGES Mouse,65/1509,0.0023666226805774,0.0078677056225419,0,0,1.499236813839109,9.064822608272898,DAZAP2;TNFAIP8;ANKRD13D;ACSM3;CERK;NCF4;ITGB2;PLEK;IKZF1;NR3C1;GALNT10;SCPEP1;TUBA1A;LGALS1;MYB;OSTF1;SLC16A3;ACTR2;KSR1;PGD;PJA2;PIAS1;TNFRSF1A;ETV6;DOK3;PACS1;MYADM;MYH9;LCP2;PRTN3;PLEKHO2;CD302;GPRC5C;PLEC;PXK;RGS19;EPAS1;HVCN1;PON2;RASGRP2;PLD1;TSPAN31;ARHGAP12;MNT;BCL2L11;UGP2;INPP5D;MGAT5;CDH24;PTK2B;NCKAP1L;RNF130;STAC3;ARHGAP25;EHD1;UBE2W;FMNL1;PTPRC;RNF149;CPD;PTPN6;VIM;EVI2B;CD68;YPEL2
ChEA_2022,SPI1 20517297 ChIP-Seq HL60 Human,46/990,0.002551713297046,0.0084454935672142,0,0,1.6113692971265414,9.621470385219157,CFD;SP100;PXK;SPI1;ITGAM;ALAS1;CEBPE;USP32;ABHD2;PPM1N;NCF4;ATP2A3;JMJD1C;SNX10;PTPRJ;PVR;TM7SF2;CNN2;DOCK11;RASSF2;LGALS1;INPP5D;VPS8;AP1S2;TBC1D10C;SIRPA;ZNF688;ACAA1;CTBS;IFNGR1;RHOG;MSN;FUZ;CLK4;PIAS1;TNFRSF1A;XK;RILPL2;TAOK3;TTLL3;LPCAT2;PYROXD2;TKT;YPEL3;MAD1L1;ZNF277
ChEA_2022,IRF1 21803131 ChIP-Seq PrimaryMonocytes Human Connective,8/79,0.0026216566735645,0.0086387629595869,0,0,3.653464410624823,21.71600555604995,EHD1;FMNL1;TRANK1;SNX10;PIK3AP1;METTL9;PLEC;PSMB9
ChEA_2022,FOXA1 33576154 ChIP-Seq Human HilarLN ProstateCancer,38/781,0.0027500143967565,0.0090219770560258,0,0,1.6854933442399973,9.93792011885689,DENND1B;BTG1;CITED2;ITPR1;SNX10;PLD1;GALNT10;GNAI2;RNF213;BCL2L11;CHN2;ARL6IP5;MFSD1;PTK2B;LGALS8;PCMTD1;TLE4;SMIM14;RABGAP1L;FNDC3B;ERLIN1;HPS3;LNPEP;WIPI1;KLHL24;PNRC1;DNAJC4;BHLHE40;NUMB;TXNIP;SGK3;TCTA;WDFY2;PIK3AP1;SGK1;CD46;LRP10;TRIM56
ChEA_2022,PU.1 20513432 ChIP-Seq Bcells Mouse,65/1520,0.0028068035436891,0.0091376461972886,0,0,1.486990672557683,8.737124436101608,ARHGAP9;CSF3R;ANKRD13D;NCF4;PLEK;ATP2A3;PIK3CD;PTPRJ;IKZF1;NR3C1;PIK3CG;TM7SF2;SCPEP1;TUBA1A;RASSF3;MYB;TMEM107;OSTF1;CYTIP;SLC16A3;PCMTD1;ACTR2;MAP4K2;WDR37;PGD;COMMD6;DGKZ;VAMP8;ACAP1;DOK3;TST;TNNT1;PACS1;IRF1;NINJ1;MYADM;SERPING1;TXNIP;MYH9;LCP2;PRTN3;ARHGEF2;CD302;GPRC5C;SOS2;RGS19;ABHD2;PON2;FAM117A;TSPAN31;GNAI2;MNT;UGP2;CYTH1;CARD6;SSH2;MAPK11;KLF6;FMNL1;CPD;ASB8;MSRB2;EVI2B;CD68;RBM43
ChEA_2022,CRX 20693478 ChIP-Seq RETINA Mouse,64/1492,0.0028139923311063,0.0091376461972886,0,0,1.4912750285299303,8.758483493024986,DENND1B;BTG2;CD84;BTG1;CITED2;PLEK;SLC40A1;JMJD1C;DBI;IKZF1;F11R;RCSD1;IKZF2;MRC2;RASSF3;RASSF5;MYB;RNPEP;QSOX1;PCMTD1;PAQR8;ACTR2;WSB1;DST;APAF1;KSR1;IFNGR1;IGFBP2;ARID5A;PPP2R5A;TMEM131;ALS2;CD48;SGK3;SGK1;CD46;SDCCAG8;RGS18;SP100;CFH;UGP2;OS9;RPS6KC1;INPP5D;CREG1;MGAT5;RNF130;CD55;CYTH1;EDEM3;RABGAP1L;CEP350;ATP2B4;ARPC5;UBE2W;PTPRC;DES;RNF149;CPD;MGAT4A;STK17B;CCNYL1;ERCC5;YPEL2
ChEA_2022,TBX2 35687133 ChIP-Seq MCF-7 Human BreastCancer,37/756,0.0028219201491626,0.0091376461972886,0,0,1.6951061267241148,9.950845438135133,RAB5B;TNFAIP8;STXBP3;ARPC1B;IQGAP1;ZFP36L2;BCL2L11;OS9;ADGRE5;SLC25A40;RICTOR;QSOX1;CD58;S100A11;SLC12A9;TSC22D4;RABGAP1L;USP20;MMD;NFATC2;SUCO;DGKZ;PJA2;EHD1;CCS;RILPL2;TAOK3;PPP1R3E;ID1;BHLHE40;YPEL1;PTPN6;WDFY2;YPEL5;VGLL4;MSRB1;PLEC
ChEA_2022,CTCF 27219007 Chip-Seq ERYTHROID Human,70/1663,0.0028663860582088,0.0092416240152594,0,0,1.4649884442939731,8.577072614595442,ARHGAP9;BTG2;SPI1;ARPC1B;NCF4;PIK3CD;RCSD1;LIMD2;RASSF2;LGALS1;RINL;RASSF3;CPT2;RASSF5;CREB3L2;RPS6KA1;CTBS;DENND2D;CD52;MAP4K2;ZNF362;WDR37;IGFBP4;LMO4;NCOA4;FNDC3B;PLAUR;ARNT;UNC13D;TNFRSF1A;DOK2;MMP15;PACS1;IRF2;MYADM;PLEKHO1;PLEKHO2;LCP1;NOTCH2;SELPLG;SLC35D1;CEBPE;PPM1N;ZBTB48;RASGRP2;ASCL2;FAM117A;BCL2L11;PPCS;CDH24;TP53I11;S100A11;ZBTB16;TNK2;LAPTM5;ATP2B4;IRF2BP2;CYBRD1;HIPK1;MAPK11;FCGR2A;FES;ID3;TPP1;PTPN6;COL9A2;VIM;LRP10;MYO1F;YPEL2
ChEA_2022,POU5F1 16518401 ChIP-PET MESCs Mouse,40/836,0.0028872750121457,0.0092690202106652,0,0,1.6572222816208704,9.690511378450186,DAZAP2;CFH;BRI3;GMFG;HEXB;LST1;ITPR1;PIK3CD;SAT2;PTPRJ;IQGAP1;PIK3R1;SDSL;SAT1;AIF1;TOB1;GNAI2;MYB;HYAL3;SLC12A9;TLE4;GIT2;MANBA;GABBR1;KLF13;TNK2;PLAUR;ETV1;KLF6;CCS;DDAH2;STK17B;DNAJC4;PSME1;MSRB2;ARHGEF2;LTB;TKT;CD68;MAD1L1
ChEA_2022,NANOG 18358816 ChIP-ChIP MESCs Mouse,41/865,0.0030368399952541,0.009707505625855,0,0,1.6413716394488609,9.514929266819896,TNFAIP8;IFITM2;CITED2;HEXB;ABHD2;SDC2;SNX10;F11R;NR3C1;RASGRP2;ARHGAP12;RAB20;CREG1;HYAL3;HESX1;ARL6IP5;SLC25A40;SIRPA;CD37;SHOC2;METTL9;TLE4;GABBR1;DST;LMO4;IGFBP2;PLAUR;LNPEP;ETV1;ZDHHC14;TMEM131;TAPBP;SPSB2;PACS1;GPD2;NINJ1;ID1;MYH9;VIM;SLC27A2;SDCCAG8
ChEA_2022,FOXA1 21915096 ChIP-Seq LNCaP-1F5 Human,69/1641,0.0031498059231932,0.0100257652363768,0,0,1.462338588856389,8.423676323018867,TES;BTG1;CSF3R;ALAS1;CERK;CITED2;ATP2A3;JMJD1C;PYGL;SAT1;RPS6KA5;RASSF5;PIM1;TNFSF10;QSOX1;CA8;LGALS8;TLE4;TSC22D4;MANBA;KSR1;IFNGR1;LMO4;ECH1;ARID5A;ARNT;PPP2R5A;ACSL4;PJA2;DUSP22;CLIP1;DOK2;MMP15;IRF1;ORAI3;NINJ1;NUMB;MYADM;TXNIP;TKT;DOCK2;GPRC5C;ABHD2;PSEN1;PLD1;NT5C2;ADD3;TANK;RAB20;VPS8;PTK2B;RICTOR;CD55;CYTH1;EDEM3;ZFHX3;SORT1;TNK2;IRF2BP2;FUZ;LYZ;KLF6;TAOK3;CORO7;LRCH4;PIK3AP1;LRP10;NUCB2;YPEL2
ChEA_2022,EZH2 27294783 Chip-Seq NPCs Mouse,47/1032,0.0033780904934609,0.0107068291911389,0,0,1.5771892571699369,8.974908205025647,RGS18;DENND1B;SP100;CD84;BTG1;CFH;CITED2;SLC40A1;JMJD1C;F11R;RCSD1;IKZF2;RPS6KC1;RASSF5;INPP5D;CREG1;MGAT5;MYB;RNPEP;QSOX1;CD55;PCMTD1;EDEM3;PAQR8;RABGAP1L;DST;APAF1;IFNGR1;CEP350;IGFBP2;ARID5A;ATP2B4;PPP2R5A;TMEM131;UBE2W;PTPRC;DES;ALS2;RNF149;MGAT4A;STK17B;CCNYL1;CD48;SGK3;ERCC5;SGK1;SDCCAG8
ChEA_2022,CEBPB 26923725 Chip-Seq MACROPHAGESS Mouse,62/1450,0.0035084782722862,0.0110731719310974,0,0,1.4841179535714666,8.389084889394226,ALAS1;CALCOCO2;ROGDI;TNFAIP2;PIK3CG;MYB;RPS6KA1;TNFSF10;TBC1D10C;SIRPA;TLE4;CD52;MAP4K2;WDR37;IGFBP2;NCOA4;PLAUR;WIPI1;RUNX1;ETV6;DUSP22;ZEB2;ACAP2;BIN3;TNNT1;DDAH2;ARHGEF2;CD302;MAD1L1;VGLL4;RAB5B;SP100;HVCN1;TRANK1;WAS;HTT;HSD17B11;RASGRP2;CBL;ADD3;CORO1A;KRCC1;ARHGAP12;RAB20;PLTP;METTL9;GIT2;IL10RB;TNK2;MBOAT7;SUSD1;KLHL24;HIPK1;SSH2;EHD1;KLF6;DMXL1;BHLHE40;GPR107;PTPN6;CORO7;NFKBIE
ChEA_2022,TAF2 19829295 ChIP-Seq ESCs Human,67/1595,0.0036924273954607,0.0116047718143052,0,0,1.458992658457399,8.172505366781747,IFI27L2;CERK;WIPF1;CALCOCO2;ITGB2;SAT2;PIM1;EFHD2;ARL6IP5;SLC25A40;SIRPA;CD52;FNBP1;CCDC159;PLAUR;ETV1;TYK2;PGD;ZDHHC14;PACS1;PPP1R3E;IRF1;DNAJC4;PLIN3;MYH9;ZNF117;CD48;PLEKHO2;L2HGDH;MAN1B1;PCYOX1;ARHGEF6;PXK;CFH;SDC2;ITPR1;PIK3R1;SDSL;RASGRP2;SAMHD1;MNT;VPS8;HESX1;ATG7;PDLIM4;CD55;EDEM3;DENND4A;MBOAT7;ATP2B4;HPS3;NKG7;LNPEP;HIPK1;MAPK14;EHD1;TM9SF2;STAR;CCPG1;MSRB2;TPP1;PYROXD2;TRIM38;PTPN7;CORO7;VIM;RGL2
ChEA_2022,FLI1 27457419 Chip-Seq LIVER Mouse,18/294,0.003765886791938,0.011786122679371,0,0,2.127912153138448,11.877520282819017,PAQR8;SP100;DST;IGFBP2;ARID5A;SLC40A1;IKZF2;TMEM131;UBE2W;ALS2;RNF149;INPP5D;STK17B;MGAT4A;CCNYL1;SGK3;ERCC5;PCMTD1
ChEA_2022,FOXA1 27197147 Chip-Seq ENDOMETRIOID-ADENOCARCINOMA Human,25/462,0.0037816914799697,0.0117862717792389,0,0,1.8732486769977432,10.448201638978386,NOTCH2;BTG1;CERK;ITPR2;IKZF2;SAT1;GALNT10;LACTB;TNFSF10;CD58;CA8;CD55;TGIF1;MYLIP;ZFHX3;MAP3K1;RNF24;IGFBP4;MMD;TET2;IRF2BP2;PPP2R5A;LYZ;BHLHE40;PIK3AP1
ChEA_2022,CREB1 26743006 Chip-Seq LNCaP-abl Human,68/1626,0.0038289526748102,0.0118840522853031,0,0,1.4525223689000442,8.083525147555507,ANKRD13D;ARPC1B;NCF4;PLEK;TNFAIP2;JMJD1C;CLU;GALNT10;AFF1;CPT2;TMEM107;SH3BGRL3;CD37;QSOX1;TNFAIP8L2;CYTIP;CTBS;DENND2D;SLC2A11;LMO4;TSC22D3;NCOA4;RHOG;ARNT;PGD;PGM2L1;ZDHHC14;ETV6;RBL2;MMP15;GPD2;MYADM;LTB;DOCK2;GPRC5C;SP100;SLC35D1;CEBPE;ZBTB48;BAZ2B;PIK3R1;ASCL2;TOB1;GNAI2;BCL2L11;RAB20;CREG1;CDH24;PTK2B;CD58;S100A11;EDEM3;ANKRD28;RNF24;SORT1;PDE6G;ZBTB16;MBOAT7;IRF2BP2;FUZ;DEF6;SPSB2;MAPK11;KLF6;FMNL1;ID3;COL9A2;VIM
ChEA_2022,OCT4 18692474 ChIP-Seq MEFs Mouse,69/1655,0.0038538250633054,0.0119118229229439,0,0,1.448291711352842,8.050603350912429,DAZAP2;CITED2;HEXB;ATP2A3;PTPRJ;F11R;PVR;CTSS;TUBA1A;RPS6KA1;PIM1;SIRPA;MFSD1;OSTF1;TMSB10;TLE4;DST;FNBP1;IGFBP2;RHOG;PLAUR;ARNT;ETV1;TMEM131;TAPBP;RBL2;DOK2;TST;DDAH2;GPD2;IRF1;TXNIP;MYH9;MAD1L1;PCYOX1;GRN;SLC26A2;RAB5B;CFH;EPAS1;ITPR1;IQGAP1;PSEN1;CBL;ASCL2;AIF1;PLD3;GNAI2;HMGCL;MNT;BCL2L11;INPP5D;HESX1;PTK2B;RABGAP1L;SORT1;TNK2;NFATC2;HPS3;HIPK1;DEF6;EHD1;KLF6;ID1;ID3;PTPN6;PLP2;COL9A2;CD68
ChEA_2022,ER 23166858 ChIP-Seq MCF-7 Human,34/695,0.0041361616973403,0.0127318886815249,0,0,1.6906600844016244,9.278320644817525,RGS18;DAZAP2;KCNE3;BRI3;USP32;ARPC1B;PON2;GPR85;PTPN22;TANK;PIK3CG;SCPEP1;ZDHHC19;RPS6KC1;MFSD1;OSTF1;RELT;SLC12A9;EDEM3;ANKRD28;RABGAP1L;RALGAPA2;TNK2;NFATC2;HIPK1;NBPF14;SSH2;ACAP2;ATG16L2;PLEKHO1;SLC27A2;ZNF277;YPEL2;TRIM56
ChEA_2022,ILF3 29590119 ChIP-Seq K562 Human BoneMarrow Leukemia,34/700,0.0046124730611485,0.0141398764333569,0,0,1.677519624888046,9.023363149180286,SPI1;TES;SLC35D1;SYCP2L;JMJD1C;UBR2;ICAM4;PYGL;AFF1;CNN2;LACTB;CREG1;SH3BGRL3;CA8;RNF130;EDEM3;MYLIP;PRKCB;MMD;LMO4;CEP350;HPS3;SUCO;MAPK14;SLC8B1;RBL2;TMX4;ID1;ID3;GPR107;PTPN7;LRP10;NFKBIE;ITM2B
ChEA_2022,PPAR 26484153 Chip-Seq NCI-H1993 Human,43/945,0.0050303329444802,0.0153579144590662,0,0,1.5715561773994016,8.317098204918555,TES;SELPLG;EPAS1;CITED2;GDE1;TNFAIP2;IKZF2;NR3C1;GALNT10;ZFP36L2;RNF213;CPT2;RPS6KC1;PIM1;COTL1;STK38L;CD58;OSTF1;ACAA1;MYLIP;WSB1;MAP3K1;MMD;TNK2;ECH1;SUSD1;FNDC3B;ACSL4;DGKZ;TMEM154;ZEB2;ACAP2;RAB31;TAOK3;PACS1;MGAT4A;BHLHE40;CAT;AAK1;PLIN3;MYH9;SGK1;YPEL2
ChEA_2022,FOXP3 17237761 ChIP-ChIP TREG Mouse,9/108,0.005441997025357,0.0164949523675097,0,0,2.948357524828113,15.371583872784786,CD53;RBL2;SP100;KLF6;WDR37;NINJ2;MGAT5;IRF2;ITM2B
ChEA_2022,KLF1 20508144 ChIP-Seq FETAL-LIVER-ERYTHROID Mouse,40/868,0.0054468626133354,0.0164949523675097,0,0,1.5904340973721178,8.290480476420004,MS4A3;WIPF1;CITED2;ABHD2;ITPR2;IQGAP1;IKZF1;ADD3;LITAF;USP18;PIK3CG;CTSS;PLD3;AFF1;FAM117A;MNT;ZDHHC19;PIM1;PDLIM4;TLE4;MYLIP;MAP3K1;KLF13;DENND4A;ZBTB16;ECH1;NCOA4;ATP2B4;WIPI1;ZDHHC14;TMEM131;TMEM154;RUNX1;MED13L;DOK1;BIN3;TAOK3;CAT;IRF2;MAD1L1
ChEA_2022,ZIC3 20872845 ChIP-ChIP MESCs Mouse,16/259,0.0056091045399927,0.0169177830480427,0,0,2.144732790235436,11.116931143585507,TLE4;ACTN1;HEXB;TAPBP;MNT;KLF6;CCPG1;DDAH2;IRF1;NINJ1;HESX1;TXNIP;CD37;VIM;RGL2;SLC27A2
ChEA_2022,SMAD3 22036565 ChIP-Seq ESCs Mouse,39/844,0.0057634655425987,0.0172855723523069,0,0,1.5941274116418402,8.219665789610698,IFITM2;HVCN1;SNX10;IQGAP1;BAZ2B;NT5C2;PVR;GNAI2;SCPEP1;MNT;CHN2;MYB;HYAL3;PIM1;SLC25A40;SIRPA;MANBA;ZFHX3;DST;KSR1;FNBP1;RALGAPA2;ACTN1;TET2;RAB27A;MRAS;NINJ1;AAK1;SERPING1;TXNIP;PLIN3;MYH9;GPR107;ARHGEF2;LRCH4;SGK1;SLC27A2;MAD1L1;MYO1F
ChEA_2022,RBPJ 21746931 ChIP-Seq IB4 Human,66/1598,0.0057772634867335,0.0172855723523069,0,0,1.4304793888980558,7.372440656223772,DENND1B;BTG2;CD84;CSF3R;FAM89A;PLEK;PIK3CD;PTPN22;DBI;F11R;RCSD1;CTSS;CPT2;RASSF5;RPS6KA1;EFHD2;SH3BGRL3;QSOX1;CYTIP;CTBS;DENND2D;CD53;ACTR2;CD52;ZNF362;LMO4;ARNT;PPP2R5A;PGD;NBPF14;TMEM131;PLEKHO1;CD48;CD46;NOTCH2;RGS18;CFH;SLC35D1;STXBP3;EPAS1;ZBTB48;ZFP36L2;UGP2;PPCS;RPS6KC1;CREG1;MGAT5;CD58;S100A11;CD55;EDEM3;RABGAP1L;SORT1;CEP350;LAPTM5;ATP2B4;IRF2BP2;HIPK1;ARHGAP25;PTPRC;FCGR2A;STK17B;ID3;COL9A2;YPEL5;RBM43
ChEA_2022,NANOG 18347094 ChIP-ChIP MESCs Mouse,59/1399,0.0058304898004378,0.0173753241861654,0,0,1.4587210735314255,7.504615597277674,TNFAIP8;IFITM2;CITED2;HEXB;PIK3CD;SNX10;PVR;RASSF3;TMSB4X;HYAL3;PIM1;ARL6IP5;SLC25A40;SIRPA;OSTF1;SLC12A6;TMSB10;SLC12A9;TLE4;TSC22D4;DST;KSR1;ACTN1;IGFBP2;NCOA4;ARNT;ETV1;TYK2;ZDHHC14;TAPBP;DOK1;MRAS;MYH9;SLC27A2;MAD1L1;VGLL4;HVCN1;ABHD2;PIK3R1;RAB20;HESX1;STK38L;PLTP;PDLIM4;S100A11;RABGAP1L;PLEKHA2;ZBTB16;TNK2;LNPEP;CLK4;SPSB2;DMXL1;MGAT4A;ID1;VIM;YPEL5;LRCH4;CD68
